ra,dec,total,valid,freq
79.0,35.0,50.0,23.0,0.46
79.0,36.0,59.0,21.0,0.3559322033898305
79.0,37.0,63.0,29.0,0.4603174603174603
79.0,38.0,60.0,21.0,0.35
79.0,39.0,76.0,35.0,0.4605263157894737
79.0,40.0,76.0,33.0,0.4342105263157895
79.0,41.0,43.0,10.0,0.23255813953488372
79.0,42.0,48.0,16.0,0.3333333333333333
79.0,43.0,92.0,46.0,0.5
79.0,44.0,65.0,29.0,0.4461538461538462
79.0,45.0,88.0,45.0,0.5113636363636364
79.0,46.0,106.0,44.0,0.41509433962264153
79.0,47.0,96.0,42.0,0.4375
79.0,48.0,122.0,65.0,0.5327868852459017
79.0,49.0,78.0,30.0,0.38461538461538464
79.0,50.0,118.0,62.0,0.5254237288135594
79.0,51.0,128.0,57.0,0.4453125
79.0,52.0,115.0,68.0,0.591304347826087
79.0,53.0,127.0,57.0,0.44881889763779526
79.0,54.0,153.0,67.0,0.43790849673202614
79.0,55.0,148.0,59.0,0.39864864864864863
79.0,56.0,132.0,51.0,0.38636363636363635
79.0,57.0,131.0,60.0,0.4580152671755725
79.0,58.0,199.0,104.0,0.5226130653266332
79.0,59.0,149.0,83.0,0.5570469798657718
79.0,60.0,136.0,73.0,0.5367647058823529
79.0,61.0,149.0,68.0,0.4563758389261745
79.0,62.0,162.0,78.0,0.48148148148148145
79.0,63.0,152.0,73.0,0.48026315789473684
79.0,64.0,152.0,84.0,0.5526315789473685
79.0,65.0,136.0,67.0,0.49264705882352944
79.0,66.0,128.0,72.0,0.5625
79.0,67.0,143.0,70.0,0.48951048951048953
79.0,68.0,106.0,49.0,0.46226415094339623
79.0,69.0,97.0,57.0,0.5876288659793815
79.0,70.0,112.0,50.0,0.44642857142857145
79.0,71.0,91.0,39.0,0.42857142857142855
79.0,72.0,115.0,44.0,0.3826086956521739
79.0,73.0,108.0,40.0,0.37037037037037035
79.0,74.0,84.0,33.0,0.39285714285714285
79.0,75.0,70.0,30.0,0.42857142857142855
79.0,76.0,83.0,43.0,0.5180722891566265
79.0,77.0,71.0,34.0,0.4788732394366197
79.0,78.0,91.0,43.0,0.4725274725274725
79.0,79.0,86.0,35.0,0.4069767441860465
79.0,80.0,74.0,29.0,0.3918918918918919
79.0,81.0,81.0,40.0,0.49382716049382713
79.0,82.0,64.0,20.0,0.3125
79.0,83.0,70.0,40.0,0.5714285714285714
79.0,84.0,77.0,23.0,0.2987012987012987
79.0,85.0,50.0,20.0,0.4
79.0,86.0,75.0,30.0,0.4
79.0,87.0,84.0,41.0,0.4880952380952381
79.0,88.0,69.0,30.0,0.43478260869565216
79.0,89.0,64.0,29.0,0.453125
79.0,90.0,44.0,14.0,0.3181818181818182
79.0,91.0,48.0,15.0,0.3125
79.0,92.0,32.0,9.0,0.28125
79.0,93.0,25.0,11.0,0.44
79.0,94.0,30.0,5.0,0.16666666666666666
79.0,95.0,53.0,25.0,0.4716981132075472
79.0,96.0,32.0,11.0,0.34375
79.0,97.0,21.0,7.0,0.3333333333333333
79.0,98.0,16.0,0.0,0.0
79.0,99.0,3.0,0.0,0.0
80,0,0,0,0
80.0,1.0,1.0,0.0,0.0
80.0,2.0,1.0,0.0,0.0
80.0,3.0,1.0,0.0,0.0
80.0,4.0,3.0,0.0,0.0
80.0,5.0,1.0,0.0,0.0
80.0,6.0,3.0,0.0,0.0
80.0,7.0,3.0,0.0,0.0
80.0,8.0,1.0,0.0,0.0
80,9,0,0,0
80.0,10.0,2.0,0.0,0.0
80.0,11.0,1.0,0.0,0.0
80.0,12.0,1.0,0.0,0.0
80.0,13.0,6.0,0.0,0.0
80.0,14.0,8.0,0.0,0.0
80.0,15.0,5.0,0.0,0.0
80.0,16.0,7.0,0.0,0.0
80.0,17.0,10.0,0.0,0.0
80.0,18.0,9.0,0.0,0.0
80.0,19.0,10.0,1.0,0.1
80.0,20.0,18.0,11.0,0.6111111111111112
80.0,21.0,34.0,24.0,0.7058823529411765
80.0,22.0,36.0,25.0,0.6944444444444444
80.0,23.0,50.0,23.0,0.46
80.0,24.0,30.0,12.0,0.4
80.0,25.0,55.0,17.0,0.3090909090909091
80.0,26.0,37.0,14.0,0.3783783783783784
80.0,27.0,6.0,1.0,0.16666666666666666
80.0,28.0,6.0,3.0,0.5
80.0,29.0,26.0,17.0,0.6538461538461539
80.0,30.0,50.0,24.0,0.48
80.0,31.0,66.0,29.0,0.4393939393939394
80.0,32.0,55.0,23.0,0.41818181818181815
80.0,33.0,47.0,21.0,0.44680851063829785
80.0,34.0,56.0,20.0,0.35714285714285715
80.0,35.0,47.0,19.0,0.40425531914893614
80.0,36.0,72.0,33.0,0.4583333333333333
80.0,37.0,86.0,33.0,0.38372093023255816
80.0,38.0,68.0,30.0,0.4411764705882353
80.0,39.0,70.0,31.0,0.44285714285714284
80.0,40.0,61.0,23.0,0.3770491803278688
80.0,41.0,57.0,21.0,0.3684210526315789
80.0,42.0,66.0,33.0,0.5
80.0,43.0,72.0,31.0,0.4305555555555556
80.0,44.0,71.0,27.0,0.38028169014084506
80.0,45.0,110.0,49.0,0.44545454545454544
80.0,46.0,106.0,44.0,0.41509433962264153
80.0,47.0,98.0,43.0,0.4387755102040816
80.0,48.0,99.0,53.0,0.5353535353535354
80.0,49.0,91.0,38.0,0.4175824175824176
80.0,50.0,144.0,83.0,0.5763888888888888
80.0,51.0,132.0,78.0,0.5909090909090909
80.0,52.0,137.0,83.0,0.6058394160583942
80.0,53.0,144.0,80.0,0.5555555555555556
80.0,54.0,147.0,65.0,0.4421768707482993
80.0,55.0,135.0,71.0,0.5259259259259259
80.0,56.0,144.0,64.0,0.4444444444444444
80.0,57.0,152.0,76.0,0.5
80.0,58.0,156.0,73.0,0.46794871794871795
80.0,59.0,140.0,63.0,0.45
80.0,60.0,132.0,70.0,0.5303030303030303
80.0,61.0,132.0,58.0,0.4393939393939394
80.0,62.0,148.0,77.0,0.5202702702702703
80.0,63.0,156.0,68.0,0.4358974358974359
80.0,64.0,153.0,65.0,0.42483660130718953
80.0,65.0,117.0,46.0,0.39316239316239315
80.0,66.0,77.0,44.0,0.5714285714285714
80.0,67.0,153.0,78.0,0.5098039215686274
80.0,68.0,112.0,57.0,0.5089285714285714
80.0,69.0,101.0,48.0,0.4752475247524752
80.0,70.0,121.0,61.0,0.5041322314049587
80.0,71.0,92.0,45.0,0.4891304347826087
80.0,72.0,139.0,68.0,0.4892086330935252
80.0,73.0,135.0,59.0,0.43703703703703706
80.0,74.0,87.0,31.0,0.3563218390804598
80.0,75.0,94.0,42.0,0.44680851063829785
80.0,76.0,78.0,34.0,0.4358974358974359
80.0,77.0,97.0,28.0,0.28865979381443296
80.0,78.0,73.0,35.0,0.4794520547945205
80.0,79.0,60.0,26.0,0.43333333333333335
80.0,80.0,82.0,33.0,0.4024390243902439
80.0,81.0,51.0,21.0,0.4117647058823529
80.0,82.0,66.0,17.0,0.25757575757575757
80.0,83.0,98.0,35.0,0.35714285714285715
80.0,84.0,104.0,44.0,0.4230769230769231
80.0,85.0,62.0,29.0,0.46774193548387094
80.0,86.0,73.0,32.0,0.4383561643835616
80.0,87.0,64.0,27.0,0.421875
80.0,88.0,66.0,28.0,0.42424242424242425
80.0,89.0,90.0,38.0,0.4222222222222222
80.0,90.0,41.0,20.0,0.4878048780487805
80.0,91.0,47.0,18.0,0.3829787234042553
80.0,92.0,51.0,16.0,0.3137254901960784
80.0,93.0,42.0,17.0,0.40476190476190477
80.0,94.0,44.0,11.0,0.25
80.0,95.0,21.0,4.0,0.19047619047619047
80.0,96.0,28.0,12.0,0.42857142857142855
80.0,97.0,20.0,5.0,0.25
80.0,98.0,10.0,0.0,0.0
80.0,99.0,1.0,0.0,0.0
81,0,0,0,0
81.0,1.0,1.0,0.0,0.0
81.0,2.0,3.0,0.0,0.0
81.0,3.0,1.0,0.0,0.0
81.0,4.0,3.0,0.0,0.0
81.0,5.0,5.0,0.0,0.0
81.0,6.0,1.0,0.0,0.0
81.0,7.0,3.0,0.0,0.0
81.0,8.0,3.0,0.0,0.0
81.0,9.0,4.0,0.0,0.0
81.0,10.0,3.0,0.0,0.0
81.0,11.0,6.0,0.0,0.0
81.0,12.0,3.0,0.0,0.0
81.0,13.0,5.0,0.0,0.0
81.0,14.0,5.0,0.0,0.0
81.0,15.0,3.0,0.0,0.0
81.0,16.0,6.0,0.0,0.0
81.0,17.0,5.0,0.0,0.0
81.0,18.0,3.0,0.0,0.0
81.0,19.0,11.0,7.0,0.6363636363636364
81.0,20.0,25.0,16.0,0.64
81.0,21.0,56.0,40.0,0.7142857142857143
81.0,22.0,47.0,30.0,0.6382978723404256
81.0,23.0,47.0,22.0,0.46808510638297873
81.0,24.0,35.0,16.0,0.45714285714285713
81.0,25.0,80.0,28.0,0.35
81.0,26.0,39.0,20.0,0.5128205128205128
81.0,27.0,19.0,8.0,0.42105263157894735
81.0,28.0,23.0,5.0,0.21739130434782608
81.0,29.0,51.0,25.0,0.49019607843137253
81.0,30.0,75.0,32.0,0.4266666666666667
81.0,31.0,47.0,22.0,0.46808510638297873
81.0,32.0,50.0,28.0,0.56
81.0,33.0,61.0,23.0,0.3770491803278688
81.0,34.0,56.0,21.0,0.375
81.0,35.0,58.0,35.0,0.603448275862069
81.0,36.0,35.0,12.0,0.34285714285714286
81.0,37.0,88.0,46.0,0.5227272727272727
81.0,38.0,68.0,28.0,0.4117647058823529
81.0,39.0,56.0,23.0,0.4107142857142857
81.0,40.0,67.0,26.0,0.3880597014925373
81.0,41.0,70.0,31.0,0.44285714285714284
81.0,42.0,86.0,29.0,0.3372093023255814
81.0,43.0,65.0,26.0,0.4
81.0,44.0,83.0,46.0,0.5542168674698795
81.0,45.0,90.0,47.0,0.5222222222222223
81.0,46.0,91.0,43.0,0.4725274725274725
81.0,47.0,114.0,50.0,0.43859649122807015
81.0,48.0,113.0,59.0,0.5221238938053098
81.0,49.0,73.0,32.0,0.4383561643835616
81.0,50.0,126.0,54.0,0.42857142857142855
81.0,51.0,112.0,62.0,0.5535714285714286
81.0,52.0,145.0,71.0,0.4896551724137931
81.0,53.0,117.0,52.0,0.4444444444444444
81.0,54.0,149.0,75.0,0.5033557046979866
81.0,55.0,138.0,67.0,0.4855072463768116
81.0,56.0,146.0,67.0,0.4589041095890411
81.0,57.0,166.0,85.0,0.5120481927710844
81.0,58.0,170.0,85.0,0.5
81.0,59.0,174.0,77.0,0.4425287356321839
81.0,60.0,139.0,61.0,0.43884892086330934
81.0,61.0,131.0,56.0,0.42748091603053434
81.0,62.0,142.0,76.0,0.5352112676056338
81.0,63.0,175.0,84.0,0.48
81.0,64.0,135.0,61.0,0.45185185185185184
81.0,65.0,115.0,42.0,0.3652173913043478
81.0,66.0,109.0,41.0,0.3761467889908257
81.0,67.0,123.0,53.0,0.43089430894308944
81.0,68.0,142.0,62.0,0.43661971830985913
81.0,69.0,89.0,45.0,0.5056179775280899
81.0,70.0,111.0,50.0,0.45045045045045046
81.0,71.0,130.0,57.0,0.43846153846153846
81.0,72.0,94.0,46.0,0.48936170212765956
81.0,73.0,114.0,52.0,0.45614035087719296
81.0,74.0,86.0,38.0,0.4418604651162791
81.0,75.0,58.0,22.0,0.3793103448275862
81.0,76.0,57.0,18.0,0.3157894736842105
81.0,77.0,78.0,25.0,0.32051282051282054
81.0,78.0,70.0,28.0,0.4
81.0,79.0,61.0,24.0,0.39344262295081966
81.0,80.0,84.0,34.0,0.40476190476190477
81.0,81.0,77.0,28.0,0.36363636363636365
81.0,82.0,53.0,23.0,0.4339622641509434
81.0,83.0,81.0,34.0,0.41975308641975306
81.0,84.0,79.0,33.0,0.4177215189873418
81.0,85.0,63.0,24.0,0.38095238095238093
81.0,86.0,78.0,25.0,0.32051282051282054
81.0,87.0,67.0,23.0,0.34328358208955223
81.0,88.0,78.0,27.0,0.34615384615384615
81.0,89.0,84.0,31.0,0.36904761904761907
81.0,90.0,35.0,12.0,0.34285714285714286
81.0,91.0,42.0,16.0,0.38095238095238093
81.0,92.0,42.0,14.0,0.3333333333333333
81.0,93.0,49.0,15.0,0.30612244897959184
81.0,94.0,29.0,9.0,0.3103448275862069
81.0,95.0,28.0,13.0,0.4642857142857143
81.0,96.0,23.0,7.0,0.30434782608695654
81.0,97.0,36.0,11.0,0.3055555555555556
81.0,98.0,18.0,0.0,0.0
81.0,99.0,2.0,0.0,0.0
82.0,0.0,1.0,0.0,0.0
82.0,1.0,1.0,0.0,0.0
82.0,2.0,1.0,0.0,0.0
82.0,3.0,2.0,0.0,0.0
82.0,4.0,5.0,0.0,0.0
82.0,5.0,2.0,0.0,0.0
82.0,6.0,1.0,0.0,0.0
82.0,7.0,5.0,0.0,0.0
82.0,8.0,1.0,0.0,0.0
82.0,9.0,1.0,0.0,0.0
82.0,10.0,3.0,0.0,0.0
82.0,11.0,3.0,0.0,0.0
82.0,12.0,6.0,0.0,0.0
82.0,13.0,3.0,0.0,0.0
82.0,14.0,6.0,0.0,0.0
82.0,15.0,9.0,0.0,0.0
82.0,16.0,8.0,0.0,0.0
82.0,17.0,5.0,0.0,0.0
82.0,18.0,5.0,0.0,0.0
82.0,19.0,26.0,16.0,0.6153846153846154
82.0,20.0,39.0,25.0,0.6410256410256411
82.0,21.0,52.0,31.0,0.5961538461538461
82.0,22.0,68.0,39.0,0.5735294117647058
82.0,23.0,33.0,14.0,0.42424242424242425
82.0,24.0,61.0,32.0,0.5245901639344263
82.0,25.0,61.0,22.0,0.36065573770491804
82.0,26.0,42.0,23.0,0.5476190476190477
82.0,27.0,20.0,11.0,0.55
82.0,28.0,19.0,12.0,0.631578947368421
82.0,29.0,39.0,26.0,0.6666666666666666
82.0,30.0,69.0,27.0,0.391304347826087
82.0,31.0,54.0,23.0,0.42592592592592593
82.0,32.0,47.0,23.0,0.48936170212765956
82.0,33.0,73.0,41.0,0.5616438356164384
82.0,34.0,57.0,23.0,0.40350877192982454
82.0,35.0,62.0,30.0,0.4838709677419355
82.0,36.0,63.0,28.0,0.4444444444444444
82.0,37.0,58.0,29.0,0.5
82.0,38.0,78.0,33.0,0.4230769230769231
82.0,39.0,66.0,33.0,0.5
82.0,40.0,74.0,31.0,0.4189189189189189
82.0,41.0,58.0,27.0,0.46551724137931033
82.0,42.0,77.0,39.0,0.5064935064935064
82.0,43.0,101.0,45.0,0.44554455445544555
82.0,44.0,76.0,38.0,0.5
82.0,45.0,90.0,35.0,0.3888888888888889
82.0,46.0,98.0,40.0,0.40816326530612246
82.0,47.0,105.0,50.0,0.47619047619047616
82.0,48.0,119.0,66.0,0.5546218487394958
82.0,49.0,116.0,61.0,0.5258620689655172
82.0,50.0,111.0,58.0,0.5225225225225225
82.0,51.0,99.0,41.0,0.41414141414141414
82.0,52.0,145.0,67.0,0.46206896551724136
82.0,53.0,126.0,57.0,0.4523809523809524
82.0,54.0,161.0,92.0,0.5714285714285714
82.0,55.0,147.0,71.0,0.48299319727891155
82.0,56.0,145.0,75.0,0.5172413793103449
82.0,57.0,164.0,86.0,0.524390243902439
82.0,58.0,166.0,86.0,0.5180722891566265
82.0,59.0,165.0,77.0,0.4666666666666667
82.0,60.0,157.0,94.0,0.5987261146496815
82.0,61.0,170.0,85.0,0.5
82.0,62.0,167.0,81.0,0.48502994011976047
82.0,63.0,130.0,66.0,0.5076923076923077
82.0,64.0,150.0,83.0,0.5533333333333333
82.0,65.0,110.0,49.0,0.44545454545454544
82.0,66.0,136.0,68.0,0.5
82.0,67.0,101.0,49.0,0.48514851485148514
82.0,68.0,98.0,48.0,0.4897959183673469
82.0,69.0,112.0,62.0,0.5535714285714286
82.0,70.0,79.0,42.0,0.5316455696202531
82.0,71.0,114.0,60.0,0.5263157894736842
82.0,72.0,71.0,34.0,0.4788732394366197
82.0,73.0,98.0,31.0,0.3163265306122449
82.0,74.0,62.0,21.0,0.3387096774193548
82.0,75.0,55.0,21.0,0.38181818181818183
82.0,76.0,82.0,40.0,0.4878048780487805
82.0,77.0,94.0,44.0,0.46808510638297873
82.0,78.0,73.0,25.0,0.3424657534246575
82.0,79.0,70.0,34.0,0.4857142857142857
82.0,80.0,84.0,39.0,0.4642857142857143
82.0,81.0,59.0,20.0,0.3389830508474576
82.0,82.0,73.0,31.0,0.4246575342465753
82.0,83.0,85.0,30.0,0.35294117647058826
82.0,84.0,101.0,33.0,0.32673267326732675
82.0,85.0,73.0,23.0,0.3150684931506849
82.0,86.0,73.0,27.0,0.3698630136986301
82.0,87.0,78.0,29.0,0.3717948717948718
82.0,88.0,73.0,35.0,0.4794520547945205
82.0,89.0,82.0,36.0,0.43902439024390244
82.0,90.0,40.0,12.0,0.3
82.0,91.0,55.0,21.0,0.38181818181818183
82.0,92.0,33.0,15.0,0.45454545454545453
82.0,93.0,31.0,10.0,0.3225806451612903
82.0,94.0,31.0,7.0,0.22580645161290322
82.0,95.0,38.0,14.0,0.3684210526315789
82.0,96.0,16.0,10.0,0.625
82.0,97.0,37.0,5.0,0.13513513513513514
82.0,98.0,15.0,0.0,0.0
82.0,99.0,3.0,0.0,0.0
83,0,0,0,0
83.0,1.0,1.0,0.0,0.0
83.0,2.0,3.0,0.0,0.0
83.0,3.0,2.0,0.0,0.0
83.0,4.0,2.0,0.0,0.0
83.0,5.0,2.0,0.0,0.0
83,6,0,0,0
83.0,7.0,3.0,0.0,0.0
83.0,8.0,1.0,0.0,0.0
83.0,9.0,7.0,0.0,0.0
83.0,10.0,3.0,0.0,0.0
83.0,11.0,5.0,0.0,0.0
83.0,12.0,3.0,0.0,0.0
83.0,13.0,4.0,0.0,0.0
83.0,14.0,6.0,0.0,0.0
83.0,15.0,6.0,0.0,0.0
83.0,16.0,3.0,0.0,0.0
83.0,17.0,5.0,0.0,0.0
83.0,18.0,6.0,0.0,0.0
83.0,19.0,17.0,4.0,0.23529411764705882
83.0,20.0,36.0,24.0,0.6666666666666666
83.0,21.0,42.0,34.0,0.8095238095238095
83.0,22.0,50.0,26.0,0.52
83.0,23.0,64.0,34.0,0.53125
83.0,24.0,43.0,20.0,0.46511627906976744
83.0,25.0,54.0,27.0,0.5
83.0,26.0,49.0,25.0,0.5102040816326531
83.0,27.0,28.0,18.0,0.6428571428571429
83.0,28.0,39.0,29.0,0.7435897435897436
83.0,29.0,39.0,29.0,0.7435897435897436
83.0,30.0,67.0,22.0,0.3283582089552239
83.0,31.0,63.0,28.0,0.4444444444444444
83.0,32.0,44.0,14.0,0.3181818181818182
83.0,33.0,51.0,22.0,0.43137254901960786
83.0,34.0,40.0,12.0,0.3
83.0,35.0,36.0,19.0,0.5277777777777778
83.0,36.0,81.0,27.0,0.3333333333333333
83.0,37.0,86.0,35.0,0.4069767441860465
83.0,38.0,69.0,39.0,0.5652173913043478
83.0,39.0,62.0,20.0,0.3225806451612903
83.0,40.0,72.0,33.0,0.4583333333333333
83.0,41.0,77.0,37.0,0.4805194805194805
83.0,42.0,81.0,32.0,0.3950617283950617
83.0,43.0,92.0,47.0,0.5108695652173914
83.0,44.0,77.0,27.0,0.35064935064935066
83.0,45.0,95.0,53.0,0.5578947368421052
83.0,46.0,116.0,53.0,0.45689655172413796
83.0,47.0,98.0,45.0,0.45918367346938777
83.0,48.0,144.0,78.0,0.5416666666666666
83.0,49.0,149.0,73.0,0.4899328859060403
83.0,50.0,95.0,49.0,0.5157894736842106
83.0,51.0,127.0,60.0,0.47244094488188976
83.0,52.0,112.0,45.0,0.4017857142857143
83.0,53.0,117.0,70.0,0.5982905982905983
83.0,54.0,150.0,70.0,0.4666666666666667
83.0,55.0,141.0,74.0,0.524822695035461
83.0,56.0,117.0,56.0,0.47863247863247865
83.0,57.0,159.0,83.0,0.5220125786163522
83.0,58.0,157.0,73.0,0.46496815286624205
83.0,59.0,188.0,95.0,0.5053191489361702
83.0,60.0,136.0,69.0,0.5073529411764706
83.0,61.0,135.0,71.0,0.5259259259259259
83.0,62.0,176.0,92.0,0.5227272727272727
83.0,63.0,110.0,47.0,0.42727272727272725
83.0,64.0,168.0,72.0,0.42857142857142855
83.0,65.0,134.0,72.0,0.5373134328358209
83.0,66.0,110.0,39.0,0.35454545454545455
83.0,67.0,122.0,60.0,0.4918032786885246
83.0,68.0,96.0,42.0,0.4375
83.0,69.0,116.0,62.0,0.5344827586206896
83.0,70.0,110.0,52.0,0.4727272727272727
83.0,71.0,112.0,53.0,0.4732142857142857
83.0,72.0,146.0,58.0,0.3972602739726027
83.0,73.0,118.0,48.0,0.4067796610169492
83.0,74.0,66.0,21.0,0.3181818181818182
83.0,75.0,39.0,13.0,0.3333333333333333
83.0,76.0,88.0,48.0,0.5454545454545454
83.0,77.0,67.0,26.0,0.3880597014925373
83.0,78.0,82.0,36.0,0.43902439024390244
83.0,79.0,80.0,30.0,0.375
83.0,80.0,62.0,19.0,0.3064516129032258
83.0,81.0,45.0,20.0,0.4444444444444444
83.0,82.0,76.0,30.0,0.39473684210526316
83.0,83.0,88.0,26.0,0.29545454545454547
83.0,84.0,78.0,33.0,0.4230769230769231
83.0,85.0,98.0,32.0,0.32653061224489793
83.0,86.0,82.0,27.0,0.32926829268292684
83.0,87.0,58.0,21.0,0.3620689655172414
83.0,88.0,60.0,25.0,0.4166666666666667
83.0,89.0,106.0,39.0,0.36792452830188677
83.0,90.0,29.0,9.0,0.3103448275862069
83.0,91.0,34.0,12.0,0.35294117647058826
83.0,92.0,52.0,16.0,0.3076923076923077
83.0,93.0,29.0,12.0,0.41379310344827586
83.0,94.0,37.0,9.0,0.24324324324324326
83.0,95.0,28.0,5.0,0.17857142857142858
83.0,96.0,22.0,10.0,0.45454545454545453
83.0,97.0,39.0,7.0,0.1794871794871795
83.0,98.0,12.0,0.0,0.0
83.0,99.0,2.0,0.0,0.0
84.0,0.0,2.0,0.0,0.0
84.0,1.0,4.0,0.0,0.0
84.0,2.0,2.0,0.0,0.0
84.0,3.0,3.0,0.0,0.0
84,4,0,0,0
84,5,0,0,0
84.0,6.0,1.0,0.0,0.0
84,7,0,0,0
84,8,0,0,0
84.0,9.0,5.0,0.0,0.0
84.0,10.0,2.0,0.0,0.0
84.0,11.0,4.0,0.0,0.0
84.0,12.0,6.0,0.0,0.0
84.0,13.0,5.0,0.0,0.0
84.0,14.0,5.0,0.0,0.0
84.0,15.0,5.0,0.0,0.0
84.0,16.0,10.0,0.0,0.0
84.0,17.0,6.0,0.0,0.0
84.0,18.0,9.0,0.0,0.0
84.0,19.0,25.0,19.0,0.76
84.0,20.0,47.0,34.0,0.723404255319149
84.0,21.0,67.0,46.0,0.6865671641791045
84.0,22.0,62.0,25.0,0.4032258064516129
84.0,23.0,43.0,24.0,0.5581395348837209
84.0,24.0,42.0,25.0,0.5952380952380952
84.0,25.0,52.0,33.0,0.6346153846153846
84.0,26.0,34.0,22.0,0.6470588235294118
84.0,27.0,41.0,24.0,0.5853658536585366
84.0,28.0,39.0,33.0,0.8461538461538461
84.0,29.0,43.0,28.0,0.6511627906976745
84.0,30.0,50.0,20.0,0.4
84.0,31.0,65.0,28.0,0.4307692307692308
84.0,32.0,30.0,15.0,0.5
84.0,33.0,56.0,30.0,0.5357142857142857
84.0,34.0,46.0,22.0,0.4782608695652174
84.0,35.0,54.0,30.0,0.5555555555555556
84.0,36.0,70.0,22.0,0.3142857142857143
84.0,37.0,63.0,24.0,0.38095238095238093
84.0,38.0,82.0,28.0,0.34146341463414637
84.0,39.0,69.0,38.0,0.5507246376811594
84.0,40.0,67.0,22.0,0.3283582089552239
84.0,41.0,90.0,38.0,0.4222222222222222
84.0,42.0,88.0,44.0,0.5
84.0,43.0,77.0,35.0,0.45454545454545453
84.0,44.0,87.0,28.0,0.3218390804597701
84.0,45.0,103.0,50.0,0.4854368932038835
84.0,46.0,103.0,48.0,0.46601941747572817
84.0,47.0,107.0,51.0,0.4766355140186916
84.0,48.0,105.0,53.0,0.5047619047619047
84.0,49.0,124.0,62.0,0.5
84.0,50.0,133.0,77.0,0.5789473684210527
84.0,51.0,132.0,59.0,0.44696969696969696
84.0,52.0,90.0,39.0,0.43333333333333335
84.0,53.0,124.0,56.0,0.45161290322580644
84.0,54.0,120.0,59.0,0.49166666666666664
84.0,55.0,143.0,71.0,0.4965034965034965
84.0,56.0,125.0,61.0,0.488
84.0,57.0,168.0,86.0,0.5119047619047619
84.0,58.0,147.0,68.0,0.46258503401360546
84.0,59.0,154.0,74.0,0.4805194805194805
84.0,60.0,158.0,72.0,0.45569620253164556
84.0,61.0,140.0,69.0,0.4928571428571429
84.0,62.0,136.0,62.0,0.45588235294117646
84.0,63.0,127.0,57.0,0.44881889763779526
84.0,64.0,148.0,75.0,0.5067567567567568
84.0,65.0,137.0,53.0,0.38686131386861317
84.0,66.0,115.0,49.0,0.4260869565217391
84.0,67.0,126.0,53.0,0.42063492063492064
84.0,68.0,135.0,49.0,0.362962962962963
84.0,69.0,104.0,53.0,0.5096153846153846
84.0,70.0,90.0,34.0,0.37777777777777777
84.0,71.0,86.0,37.0,0.43023255813953487
84.0,72.0,106.0,43.0,0.4056603773584906
84.0,73.0,94.0,42.0,0.44680851063829785
84.0,74.0,65.0,35.0,0.5384615384615384
84.0,75.0,60.0,28.0,0.4666666666666667
84.0,76.0,89.0,46.0,0.5168539325842697
84.0,77.0,74.0,17.0,0.22972972972972974
84.0,78.0,77.0,34.0,0.44155844155844154
84.0,79.0,82.0,29.0,0.35365853658536583
84.0,80.0,82.0,44.0,0.5365853658536586
84.0,81.0,87.0,34.0,0.39080459770114945
84.0,82.0,85.0,36.0,0.4235294117647059
84.0,83.0,108.0,47.0,0.4351851851851852
84.0,84.0,88.0,22.0,0.25
84.0,85.0,100.0,47.0,0.47
84.0,86.0,64.0,19.0,0.296875
84.0,87.0,71.0,33.0,0.4647887323943662
84.0,88.0,59.0,16.0,0.2711864406779661
84.0,89.0,119.0,34.0,0.2857142857142857
84.0,90.0,43.0,13.0,0.3023255813953488
84.0,91.0,61.0,24.0,0.39344262295081966
84.0,92.0,44.0,15.0,0.3409090909090909
84.0,93.0,36.0,8.0,0.2222222222222222
84.0,94.0,20.0,5.0,0.25
84.0,95.0,18.0,5.0,0.2777777777777778
84.0,96.0,35.0,13.0,0.37142857142857144
84.0,97.0,36.0,6.0,0.16666666666666666
84.0,98.0,19.0,1.0,0.05263157894736842
84.0,99.0,2.0,0.0,0.0
85,0,0,0,0
85.0,1.0,2.0,0.0,0.0
85.0,2.0,4.0,0.0,0.0
85.0,3.0,2.0,0.0,0.0
85.0,4.0,1.0,0.0,0.0
85.0,5.0,1.0,0.0,0.0
85.0,6.0,3.0,0.0,0.0
85,7,0,0,0
85.0,8.0,4.0,0.0,0.0
85.0,9.0,2.0,0.0,0.0
85.0,10.0,3.0,0.0,0.0
85.0,11.0,3.0,0.0,0.0
85.0,12.0,10.0,0.0,0.0
85.0,13.0,7.0,0.0,0.0
85.0,14.0,3.0,0.0,0.0
85.0,15.0,5.0,0.0,0.0
85.0,16.0,6.0,0.0,0.0
85.0,17.0,8.0,0.0,0.0
85.0,18.0,6.0,0.0,0.0
85.0,19.0,28.0,15.0,0.5357142857142857
85.0,20.0,29.0,20.0,0.6896551724137931
85.0,21.0,65.0,47.0,0.7230769230769231
85.0,22.0,75.0,44.0,0.5866666666666667
85.0,23.0,68.0,37.0,0.5441176470588235
85.0,24.0,42.0,19.0,0.4523809523809524
85.0,25.0,41.0,19.0,0.4634146341463415
85.0,26.0,47.0,35.0,0.7446808510638298
85.0,27.0,50.0,27.0,0.54
85.0,28.0,35.0,25.0,0.7142857142857143
85.0,29.0,50.0,32.0,0.64
85.0,30.0,50.0,23.0,0.46
85.0,31.0,58.0,13.0,0.22413793103448276
85.0,32.0,60.0,21.0,0.35
85.0,33.0,51.0,23.0,0.45098039215686275
85.0,34.0,62.0,27.0,0.43548387096774194
85.0,35.0,64.0,32.0,0.5
